kepid,kepoi_name,kepler_name,koi_disposition,koi_score,koi_fpflag_nt,koi_fpflag_ss,koi_fpflag_co,koi_fpflag_ec,koi_period,koi_time0bk,koi_impact,koi_duration,koi_depth,koi_prad,koi_teq,koi_insol,koi_model_snr,koi_tce_plnt_num,koi_tce_delivname,koi_steff,koi_slogg,koi_srad,ra,dec,koi_kepmag
8240109,K06998.01,,0,0.002,0,1,0,0,2.30118753,132.193218,1.033,7.8216,8.75E+04,140.23,2783,14194.09,404.8,1,q1_q17_dr25_tce,7970,3.871,2.652,294.22354,44.135658,13.489
8240861,K06999.01,,0,0,0,1,0,0,0.449249224,1472.522306,0.494,4.7565,4.19E+05,95.83,2941,17801.78,1194.9,2,q1_q17_dr25_tce,6338,4.239,1.299,294.47131,44.12344,15.282
9049010,K07127.01,,0,0,1,0,1,0,0.687004402,131.86316,0.689,3.829,9.37E+01,2.89,3535,36888.8,45,3,q1_q17_dr25_tce,6240,3.684,2.803,299.62277,45.364079,13.316
9083503,K07128.01,,0,0,0,1,0,1,0.91839938,131.6132,0.519,4.479,1.52E+02,1,1558,1389.28,16.8,1,q1_q17_dr25_tce,5222,4.556,0.795,289.73306,45.43795,15.908
9093566,K07130.01,,0,0,1,0,0,0,0.94356284,132.3272,0.569,5.721,1.34E+01,0.76,3176,23945.42,16,1,q1_q17_dr25_tce,7693,4.083,1.984,293.57108,45.413639,12.749
9098590,K07131.01,,0,0.658,0,1,0,0,2.243569483,133.7306188,0.381,4.14769,6.63E+04,21.11,1364,817.05,1107.7,1,q1_q17_dr25_tce,6081,4.526,0.801,295.18893,45.40617,14.965
9098810,K07132.01,,0,0,0,1,0,0,8.258181993,131.5010463,0.61,3.9122,3.12E+05,58.19,809,101.33,2981.6,1,q1_q17_dr25_tce,5306,4.445,0.888,295.26965,45.476009,13.448
9101208,K07134.01,,0,0,0,0,0,1,1.81139053,132.9689,1.137,8.64,7.75E+01,14.47,1466,1092.69,12.5,1,q1_q17_dr25_tce,5941,4.519,0.911,295.97623,45.440338,15.372
9944421,K07260.01,,0,0,0,1,0,0,7.09520543,135.3715105,0.778,3.69044,2.33E+05,50.23,813,103.28,1959.2,1,q1_q17_dr25_tce,5481,4.592,0.778,288.6192,46.802971,15.137
9945280,K07261.01,,0,0,0,1,0,0,0.651731691,131.751463,1.255,2.4602,2.05E+04,71.9,2604,10815.86,347.5,1,q1_q17_dr25_tce,5791,4.052,1.472,289.09744,46.811081,13.879
9953736,K07262.01,,0,0,1,0,0,0,0.50818743,131.63064,0.779,3.433,5.49E+01,1.26,3274,27312.92,29.1,1,q1_q17_dr25_tce,7141,4.243,1.56,292.85281,46.85136,13.313
9963009,K07265.01,,0,0,0,1,0,0,40.06967462,153.018227,0.767,9.3564,4.19E+04,27.38,588,28.2,1304.8,1,q1_q17_dr25_tce,5911,4.321,1.207,296.4682,46.85178,14.458
8545603,K07893.01,,0,0.025,1,0,0,0,55.884827,140.6478,0.752,2.283,4.98E+02,2.11,438,8.7,7.7,1,q1_q17_dr25_tce,5668,4.545,0.868,285.1973,44.64661,15.873
10979716,K07394.01,,0,0,0,1,0,0,10.6840477,134.084445,1.012,3.515,8.19E+04,26.43,444,9.21,395.3,1,q1_q17_dr25_tce,3887,4.743,0.523,293.79077,48.401421,15.774
10987439,K07396.01,,0,0,0,1,0,0,10.67459836,138.8847317,1.255,3.82706,1.67E+04,68.58,1083,325.55,1845.6,1,q1_q17_dr25_tce,6496,4.212,1.485,296.82587,48.443378,10.81
10989032,K07397.01,,0,0,1,0,0,0,2.305097141,133.705069,1.286,1.9378,5.88E+03,89.22,2753,13581.41,133.4,1,q1_q17_dr25_tce,8851,4.085,2.178,297.39349,48.410751,13.866
10991989,K07398.01,,0,0,0,1,0,0,0.974477904,132.370903,1.252,2.69834,8.85E+03,618.37,5205,172916.96,801.7,1,q1_q17_dr25_tce,5210,2.631,15.004,298.52713,48.418591,10.282
10992733,K07399.01,,0,0,0,1,0,0,18.52591745,144.1948764,0.415,5.9056,4.56E+05,64.42,618,34.58,2246.9,1,q1_q17_dr25_tce,5492,4.533,0.887,298.80557,48.471989,15.124
12356746,K07525.01,,0,0,0,1,0,0,0.502454299,131.9221686,1.17,2.31547,3.75E+04,43.95,2336,7025.25,873.6,1,q1_q17_dr25_tce,6134,4.498,0.901,291.27692,51.135712,13.532
12356914,K07526.01,,0,0,0,1,0,0,27.30815016,143.504361,0.167,4.43906,3.88E+05,47.06,523,17.75,820.9,1,q1_q17_dr25_tce,5541,4.574,0.739,291.3735,51.153381,15.529
12365000,K07527.01,,0,0,0,1,0,0,1.262742487,132.19792,1.213,1.7433,1.59E+04,134.45,2548,9925.41,60.8,1,q1_q17_dr25_tce,5273,3.621,3.15,295.32907,51.137798,13.573
12367017,K07529.01,,0,0,0,1,1,0,1.222127938,131.81559,1.258,2.2613,2.49E+03,30.32,1470,1107.41,200.9,1,q1_q17_dr25_tce,5157,4.465,0.87,296.23392,51.141869,14.73
12367310,K07530.01,,0,0,0,1,0,0,8.627475562,139.9908385,1.141,4.65505,3.68E+04,188.55,1446,1031.92,1157.5,1,q1_q17_dr25_tce,5146,3.475,4.063,296.34995,51.12344,13.835
12403968,K07531.01,,0,0,0,0,1,0,0.589753355,131.83147,0.318,0.606,2.16E+02,1.03,1760,2262.14,12.4,1,q1_q17_dr25_tce,5414,4.648,0.678,289.33759,51.20903,15.832
12418662,K07532.01,,0,0,0,1,0,0,2.751566365,131.562267,1.041,5.2403,7.26E+04,42.98,1171,445.35,180,1,q1_q17_dr25_tce,5461,4.497,0.861,296.38013,51.209721,15.311
12418816,K07533.01,,0,0,0,1,0,0,0.760935268,131.6357605,0.527,2.77023,3.71E+05,35.68,1285,640.66,1289,1,q1_q17_dr25_tce,4675,4.74,0.511,296.44193,51.224319,12.402
9959492,K03051.02,,0,0,0,0,1,1,1.33258772,132.0314,0.634,5.187,7.08E+01,1.13,1825,2625.26,16,1,q1_q17_dr25_tce,5576,4.201,1.289,295.19968,46.832321,15.276
3558803,K06345.01,,0,0,1,0,1,1,1.353414369,131.67312,1.202,13.416,6.10E+02,216.31,3617,40561.5,100.8,1,q1_q17_dr25_tce,4850,2.865,8.586,294.94058,38.635689,12.318
3644174,K06347.01,,0,0,0,0,1,0,1.806631432,132.23663,0.536,1.102,2.18E+02,1.05,1059,297.98,10.4,1,q1_q17_dr25_tce,4606,4.591,0.699,291.06226,38.787151,15.278
3655326,K06348.01,,0,0,0,1,0,0,15.06649153,140.655427,0.988,6.2852,1.06E+05,88.56,932,177.96,893,1,q1_q17_dr25_tce,5751,4.028,1.626,293.92529,38.738979,14.213
3656322,K06349.01,,0,0,0,1,0,0,1.831829703,132.53923,0.788,7.289,4.05E+04,49.38,2078,4410.65,140.4,1,q1_q17_dr25_tce,5269,3.667,2.183,294.16028,38.767429,13.061
3656700,K06350.01,,0,0,0,1,1,0,0.738527259,132.024142,1.171,1.2174,4.23E+02,49.08,2978,18549.81,104.1,1,q1_q17_dr25_tce,5869,3.825,2.313,294.25818,38.706928,12.997
3659940,K06351.01,,0,0,0,1,0,0,0.89627093,131.668052,1.062,2.2033,6.70E+04,43.47,1733,2129.33,152.9,1,q1_q17_dr25_tce,5551,4.493,0.861,295.00464,38.775478,15.261
4949214,K06481.01,,0,0,0,1,1,0,0.922030594,132.076361,1.242,4.367,1.39E+04,49.63,2194,5474.27,331.7,1,q1_q17_dr25_tce,6484,4.386,1.153,297.93069,40.014961,14.351
4950557,K06483.01,,0,0,0,1,0,0,24.71479071,149.4927345,0.781,5.06776,2.09E+05,112.24,901,155.67,5148.8,1,q1_q17_dr25_tce,6300,3.982,1.862,298.21442,40.0732,12.526
5017058,K06486.01,,0,0,0,1,0,0,1.161947482,132.2121368,0.815,4.46886,1.30E+05,68.69,2174,5300.4,2435.4,1,q1_q17_dr25_tce,6225,4.204,1.457,293.53088,40.15049,13.14
5018787,K06487.01,,0,0,0,1,0,0,0.607191908,132.0195301,0.917,1.30166,1.74E+04,12.44,1759,2251.28,961.9,1,q1_q17_dr25_tce,5370,4.598,0.671,293.99124,40.18964,15.428
8345473,K07881.01,,0,0,1,0,1,0,2.2502073,133.6127,0.268,2.203,2.60E+02,19.94,3637,41377.92,7.8,1,q1_q17_dr25_tce,4507,2.391,12.787,282.18466,44.359459,11.946
5598639,K06602.01,,0,0,0,1,0,0,0.648775795,131.7459799,0.961,4.34648,1.09E+05,41.58,1714,2038.54,6873.9,1,q1_q17_dr25_tce,5143,4.559,0.776,283.77744,40.842037,10.201
5610698,K06603.01,,0,0.004,0,1,0,0,4.132521615,132.892463,0.877,12.4949,1.56E+05,93.1,1628,1660.29,440,1,q1_q17_dr25_tce,6567,4.045,1.636,288.92068,40.881302,13.894
5621294,K06606.01,,0,0,0,1,0,0,0.938905082,131.8411582,0.54,5.00453,3.59E+05,205.64,4281,79148.54,2584.7,1,q1_q17_dr25_tce,8615,3.784,3.003,292.21927,40.89333,13.613
5621299,K06607.01,,0,0,0,0,1,1,0.93891532,131.83424,0.069,2.134,3.91E+01,1.13,2667,11944.88,8.2,1,q1_q17_dr25_tce,6534,4.074,1.797,292.22049,40.88567,13.91
5622250,K06608.01,,0,0,0,1,0,0,16.29421371,143.1937219,0.612,6.01687,1.74E+05,68.05,929,176.22,7486.2,1,q1_q17_dr25_tce,6237,4.145,1.508,292.51321,40.82756,14.203
5632781,K06609.01,,0,0,1,0,0,0,11.02520205,131.715631,0.439,12.8097,4.30E+05,164.02,1294,663.18,2585.5,1,q1_q17_dr25_tce,6047,3.724,2.3,295.43829,40.843578,12.113
6594972,K06737.01,,0,0,0,1,0,0,10.81916946,132.9864665,0.275,5.50262,4.37E+05,67.76,850,123.51,5258.2,1,q1_q17_dr25_tce,5955,4.429,0.991,288.29306,42.057369,14.342
6595662,K06738.01,,0,0,0,1,0,0,2.680514453,132.598382,0.359,3.21178,1.96E+05,48.86,1431,989.89,665.5,1,q1_q17_dr25_tce,6038,4.356,1.076,288.53311,42.047619,14.746
6606282,K06740.01,,0,0,0,1,0,0,1.053573674,132.428012,1.308,1.70116,3.06E+03,299.87,4319,81969.77,445.3,1,q1_q17_dr25_tce,5838,3.038,7.385,291.87244,42.030499,12.97
6606669,K06741.01,,0,0,0,1,1,0,0.970085646,132.4088,0.035,1.129,1.53E+02,18.65,5119,162048.58,9.8,1,q1_q17_dr25_tce,4555,2.346,15.63,291.99316,42.049259,12.026
6607610,K06742.01,,0,0,0,1,0,0,63.52017525,162.163605,0.375,17.1759,3.25E+04,77.1,745,72.92,1708.1,1,q1_q17_dr25_tce,4938,3.388,4.33,292.27612,42.037739,14.985
6610219,K06743.01,,0,0,0,1,0,0,11.30098763,801.4552005,0.606,10.5199,3.26E+05,97.12,1019,254.84,5027.8,1,q1_q17_dr25_tce,6143,4.165,1.448,293.02563,42.001381,13.203
7368103,K06869.01,,0,0,0,1,0,0,2.182515126,132.354186,0.968,6.8413,1.15E+05,128.15,2703,12627.67,861.6,1,q1_q17_dr25_tce,8051,3.966,2.347,293.41541,42.917259,13.419
7369523,K06870.01,,0,0,0,1,0,0,2.659418888,133.3208183,0.634,6.98414,3.05E+05,61.52,1352,789.69,5776.1,1,q1_q17_dr25_tce,6156,4.5,0.932,293.8414,42.948139,14.905
7376982,K06871.01,,0,0,0,0,0,1,2.31610674,132.3383,0.404,3.347,3.36E+01,0.7,1559,1393.98,13,1,q1_q17_dr25_tce,6025,4.3,1.193,295.82541,42.941639,13.608
7381695,K06873.01,,0,0.086,0,0,1,0,0.948683571,131.88901,0.691,1.676,1.51E+02,1.12,1665,1815.32,13.8,1,q1_q17_dr25_tce,5576,4.556,0.852,296.93594,42.954231,15.8
7385387,K06874.01,,0,0,0,0,1,1,1.65546056,133.13661,0.109,3.52,1.25E+02,0.9,1331,743.75,12.4,1,q1_q17_dr25_tce,5438,4.574,0.82,297.7178,42.989311,15.876
7385478,K06875.01,,0,0,0,1,0,0,1.655472351,133.126106,0.836,5.09197,1.74E+05,125.25,2546,9914.08,823.8,1,q1_q17_dr25_tce,6725,3.86,2.171,297.74109,42.99609,11.471
8243263,K07000.01,,0,0,0,1,0,0,1.759276227,132.0750778,1.026,3.19585,3.21E+04,40.79,1861,2828.82,2857.7,1,q1_q17_dr25_tce,6656,4.351,1.232,295.22525,44.112679,12.984
8244295,K07001.01,,0,0,0,0,0,1,1.09206792,132.1066,0.378,1.646,1.06E+02,0.74,1320,715.46,7.7,2,q1_q17_dr25_tce,4856,4.609,0.728,295.54388,44.12537,15.924
8262223,K07004.01,,0,0,0,1,0,0,1.613014741,131.7482916,0.882,4.39594,1.52E+05,157.33,3145,23173.2,1096.1,1,q1_q17_dr25_tce,7832,3.836,2.779,300.33246,44.144138,12.146
9119405,K07135.01,,0,0,1,0,0,0,18.64632309,139.0920079,0.742,8.853,2.31E+05,213.31,1194,480.54,2895.8,1,q1_q17_dr25_tce,5786,3.542,3.478,300.89032,45.403431,13.729
9159301,K07138.01,,0,0,0,1,0,0,3.044771557,132.436907,0.295,11.0593,4.88E+05,231.93,2816,14849.39,3684.9,1,q1_q17_dr25_tce,8199,3.747,3.163,293.69333,45.517021,12.146
9163674,K07139.01,,0,0,0,1,0,0,0.773144492,131.6393074,0.694,4.05643,2.16E+05,107.13,2860,15791.97,2947.8,1,q1_q17_dr25_tce,6413,4.038,1.91,295.28845,45.518337,13.833
9172506,K07141.01,,0,0,0,1,0,0,50.44028536,149.90838,0.658,12.2001,8.53E+04,51.5,673,48.36,2499.7,1,q1_q17_dr25_tce,6225,4.039,1.646,297.96613,45.545792,12.009
9179531,K07142.01,,0,0,0,1,0,0,3.255385289,132.498277,0.523,5.9498,1.59E+05,40.58,1236,550.68,840.7,1,q1_q17_dr25_tce,5806,4.425,0.975,299.92822,45.595081,15.091
9965691,K07267.01,,0,0,0,1,0,0,15.68434493,133.03069,1.206,44.463,7.92E+02,56.23,1136,393.14,256.3,1,q1_q17_dr25_tce,6407,3.888,2.191,297.32681,46.845211,13.102
9971475,K07268.01,,0,0,0,1,0,0,5.357409918,131.637601,0.804,4.28582,1.99E+05,124.05,1492,1172.13,936.1,1,q1_q17_dr25_tce,5768,3.809,2.057,298.99442,46.812408,13.166
10000490,K07269.01,,0,0,0,1,0,0,1.400991827,132.453975,1.093,4.8798,6.41E+04,98.13,2468,8795.37,669.6,1,q1_q17_dr25_tce,6706,4.026,1.924,286.556,46.95734,11.244
10014702,K07271.01,,0,0,0,0,0,1,1.34062901,132.0803,0.531,3.076,6.95E+01,0.82,1678,1876.57,13.1,1,q1_q17_dr25_tce,6045,4.494,0.955,293.12991,46.921768,15.13
10020423,K07273.01,,0,0,0,1,0,0,7.448375935,137.694513,0.35,4.23892,1.53E+05,34.37,871,136.18,1837.9,1,q1_q17_dr25_tce,5636,4.489,0.867,295.29791,46.920471,15.178
11027722,K07402.01,,0,0,0,1,1,0,0.678137665,132.138369,1.263,1.00718,8.85E+02,30.37,2274,6364.7,172.7,1,q1_q17_dr25_tce,6429,4.449,0.942,290.90582,48.531811,14.291
11029877,K07403.01,,0,0,0,1,1,0,2.069415479,132.645356,1.241,5.71941,1.62E+04,55.45,1768,2310.53,1148.3,1,q1_q17_dr25_tce,6640,4.343,1.25,291.95267,48.568878,13.681
11071207,K07405.01,,0,0,1,0,0,0,8.04963472,138.6541935,0.671,6.00488,2.80E+05,95.98,1247,571.1,5246.5,1,q1_q17_dr25_tce,6698,4.171,1.485,284.41779,48.680908,13.831
11073223,K07406.01,,0,0,0,1,0,0,11.57894687,131.7977742,0.441,4.6373,3.00E+05,58.32,869,134.91,2456.3,1,q1_q17_dr25_tce,6028,4.355,1.014,285.71439,48.601822,15.003
11076279,K07407.01,,0,0,0,1,0,0,1.47258471,132.92769,0.75,4.76885,2.24E+05,123.25,2705,12617.53,741.5,1,q1_q17_dr25_tce,7360,4.008,2.024,287.64722,48.646679,14.206
11124509,K07409.01,,0,0,0,1,0,0,4.446459958,135.730111,1.277,2.558,5.66E+03,36.15,1030,265.42,178.3,1,q1_q17_dr25_tce,5615,4.504,0.893,284.40344,48.70808,14.735
12470530,K07536.01,,0,0,0,1,0,0,8.207257515,135.8249178,0.596,4.23835,3.91E+05,46.82,650,42.1,1748.3,1,q1_q17_dr25_tce,4859,4.637,0.621,296.24603,51.369099,15.3
12506342,K07538.01,,0,0,0,0,1,1,1.22775105,132.56346,0.262,1.602,3.28E+02,1,1094,340.64,20.3,1,q1_q17_dr25_tce,4551,4.713,0.56,289.04477,51.415379,15.715
12557713,K07541.01,,0,0,0,1,0,0,7.214721393,132.498654,0.898,2.36464,4.68E+04,16.79,630,37.12,582,1,q1_q17_dr25_tce,4705,4.696,0.552,291.08231,51.558361,14.853
2437112,K03461.02,,0,0,1,0,1,0,3.18740907,132.8032,0.144,6.19,1.38E+02,0.81,919,168.43,9.2,3,q1_q17_dr25_tce,4808,4.589,0.715,290.20361,37.774342,16.153
5078025,K04211.02,,0,0,1,0,1,1,0.696290095,131.52676,1.123,3.839,1.21E+02,12.63,1969,3537.89,19.4,2,q1_q17_dr25_tce,5904,4.543,0.867,283.72379,40.23756,15.034
3757588,K06356.01,,0,0,0,1,0,0,24.09002065,154.285323,0.946,11.0494,6.78E+03,9.39,551,21.85,252.3,1,q1_q17_dr25_tce,5354,4.495,0.804,294.1434,38.893162,14.94
3766353,K06359.01,,0,0,0,1,0,0,2.666961614,133.719065,1.276,2.4774,7.58E+03,40.68,1469,1104.26,249.5,1,q1_q17_dr25_tce,6609,4.484,0.974,296.05377,38.89426,13.968
5021732,K06490.01,,0,0,0,1,0,0,15.03946452,144.137252,0.998,5.39796,6.69E+04,51.71,877,139.95,1133.5,1,q1_q17_dr25_tce,6410,4.329,1.178,294.7312,40.15049,13.623
5022440,K06491.01,,0,0,0,1,0,0,3.693951168,133.61052,0.917,2.2534,2.83E+04,20.88,1148,411.07,173.2,1,q1_q17_dr25_tce,5968,4.534,0.881,294.90256,40.169979,15.286
5022900,K06492.01,,0,0,1,0,1,0,1.05680287,131.682,0.563,5.748,8.23E+01,0.83,1633,1686.88,10.9,1,q1_q17_dr25_tce,5584,4.532,0.885,295.01114,40.151402,15.87
5024126,K06493.01,,0,0,0,1,1,1,0.787122102,131.73687,1.211,3.0999,5.97E+02,20.76,1655,1775.05,57.4,1,q1_q17_dr25_tce,5210,4.528,0.799,295.27374,40.133659,15.626
5647638,K06611.01,,0,0,0,1,0,0,1.21607873,132.4476,0.991,4.686,2.94E+01,1.92,2803,14545.24,11.2,1,q1_q17_dr25_tce,6234,3.741,2.5,298.64252,40.838909,13.333
5653126,K06612.01,,0,0,0,1,0,0,38.49536985,152.84943,1.013,12.8716,9.33E+04,124.34,824,109.13,201.9,1,q1_q17_dr25_tce,6050,3.823,2.345,299.702,40.896271,13.173
5686974,K06613.01,,0,0,0,0,0,1,4.18224416,134.0885,0.99,6.209,5.72E+01,1.07,1206,500.7,13.8,1,q1_q17_dr25_tce,6057,4.392,0.999,284.87558,40.984428,13.732
5696909,K06614.01,,0,0,0,1,1,0,0.643002821,131.689685,1.261,1.02608,2.67E+03,36.82,2188,5409.39,295.6,1,q1_q17_dr25_tce,5681,4.315,1.036,289.07111,40.978809,14.984
5700330,K06616.01,,0,0,0,1,0,0,53.220417,138.5798799,0.248,17.7344,7.29E+04,55.22,655,43.63,4563.5,1,q1_q17_dr25_tce,5653,3.905,2.057,290.15335,40.90163,13.613
6629588,K06748.01,,0,0,0,1,0,0,2.264471713,131.518805,0.81,7.1803,1.87E+05,102.12,2103,4637.68,873.7,1,q1_q17_dr25_tce,6782,4.014,1.752,297.75565,42.009071,13.983
7431665,K06877.01,,0,0.035,0,1,0,0,281.509095,171.52715,0.626,40.963,5.95E+03,85.77,685,52.05,182.5,1,q1_q17_dr25_tce,4797,2.632,10.709,287.37662,43.009491,10.974
7455553,K06879.01,,0,0,0,1,0,0,3.258249472,134.59656,1.264,2.6358,1.64E+03,79.23,2057,4234.38,202,1,q1_q17_dr25_tce,6712,3.859,2.361,294.83984,43.019718,13.059
7456521,K06880.01,,0,0,1,0,0,0,552.8295063,484.260879,0.653,16.0851,2.66E+05,56.89,229,0.65,942.6,1,q1_q17_dr25_tce,5956,4.403,0.929,295.09634,43.047981,14.973
7461314,K06881.01,,0,0,0,0,1,1,0.773595312,132.08776,0.612,0.781,9.30E+01,0.96,1976,3613.97,13.2,1,q1_q17_dr25_tce,5973,4.506,0.935,296.23856,43.02179,14.882
7541502,K06885.01,,0,0,0,1,0,0,44.82732381,173.4103489,1.494,6.86103,2.37E+05,429,779,87.2,4484.5,1,q1_q17_dr25_tce,5160,3.568,3.279,295.57651,43.190327,11.56
8285254,K07008.01,,0,0,0,1,0,0,7.535894184,137.781231,0.644,8.3059,1.72E+05,24.64,642,40.28,1446.7,1,q1_q17_dr25_tce,4969,4.736,0.537,285.56534,44.29525,15.398
8285970,K07009.01,,0,0,1,0,0,0,0.562498925,131.750623,0.971,0.6743,4.20E+02,2.88,2129,4880.5,44.1,1,q1_q17_dr25_tce,5638,4.437,0.933,285.95874,44.254719,14.792
8288719,K07010.01,,0,0,0,1,0,0,0.755049082,132.1942347,1.225,2.09643,2.61E+04,30.47,1551,1372.84,683.7,1,q1_q17_dr25_tce,5242,4.64,0.622,287.35971,44.294991,13.276
8294484,K07011.01,,0,0,0,1,0,0,1.012694226,132.44896,0.534,3.6017,1.09E+05,42.51,2230,5846.79,185.1,1,q1_q17_dr25_tce,6487,4.292,1.233,289.94028,44.225719,14.713
8296467,K07012.01,,0,0,0,1,0,0,10.303356,137.1682892,0.364,5.98633,5.20E+05,69.66,787,90.76,2039.1,1,q1_q17_dr25_tce,5497,4.423,0.9,290.59256,44.206589,15.177
8301013,K07013.01,,0,0,0,1,0,0,2.214029545,133.1692046,0.371,5.64264,3.49E+05,94.23,1894,3041.8,2680.5,1,q1_q17_dr25_tce,6604,4.178,1.526,292.29675,44.280571,13.3
8302455,K07014.01,,0,0,0,1,0,0,2.441988077,132.1323834,0.888,3.94526,9.53E+04,90.39,1993,3721.74,1174.5,1,q1_q17_dr25_tce,6078,3.874,2.059,292.8627,44.22105,11.535
8302473,K07015.01,,0,0,0,0,1,1,2.44200193,132.1295,0.124,3.146,1.29E+02,0.95,1217,518.48,9.6,1,q1_q17_dr25_tce,5587,4.556,0.851,292.8685,44.23616,15.617
8311864,K07016.01,Kepler-452 b,1,0.771,0,0,0,0,384.847556,314.97,0.059,9.969,1.90E+02,1.09,220,0.56,12.3,1,q1_q17_dr25_tce,5579,4.58,0.798,296.00369,44.277561,13.426
9181340,K07143.01,,0,0,0,0,1,0,2.131225773,133.29978,1.264,5.4932,2.34E+03,35.68,1555,1382.47,215.6,1,q1_q17_dr25_tce,6181,4.38,1.028,300.39902,45.521111,14.818
9205993,K07145.01,,0,0,1,0,1,0,1.219736039,132.12417,0.229,4.89465,6.12E+05,135.43,2611,10982.55,1037.2,1,q1_q17_dr25_tce,7358,4.171,1.637,285.72537,45.666431,14.871
9207508,K07146.01,,0,0,0,1,0,0,2.015152464,132.1127635,0.308,8.17997,5.62E+05,132.05,2107,4657.05,4129.6,1,q1_q17_dr25_tce,6988,4.163,1.649,286.59497,45.69828,13.705
9210828,K07147.01,,0,0,0,1,0,0,0.82820657,131.581313,0.94,2.70353,1.19E+05,35.67,1473,1109.75,548.3,1,q1_q17_dr25_tce,5033,4.611,0.655,288.44455,45.612671,13.221
9236858,K07149.01,,0,0,0,1,0,0,2.537081943,134.005172,0.451,4.80903,2.45E+05,67.96,1712,2032.57,2434.8,1,q1_q17_dr25_tce,6735,4.307,1.309,298.12146,45.651131,13.04
9243795,K07150.01,,0,0,0,1,0,0,14.44312745,139.3903174,0.98,8.33598,4.17E+04,92.28,1182,462.07,2186,1,q1_q17_dr25_tce,5757,3.672,2.736,300.12634,45.633549,12.732
9266285,K07151.01,,0,0,0,1,0,0,5.61386908,132.572901,1.07,5.07753,5.74E+04,34.24,714,61.43,1253.6,1,q1_q17_dr25_tce,4504,4.582,0.709,284.31046,45.76955,14.072
10026136,K07274.01,,0,0,1,0,0,0,9.080194398,136.8170208,0.614,8.18777,3.25E+05,76.4,1013,248.49,3481.8,1,q1_q17_dr25_tce,6461,4.396,1.131,297.17203,46.953949,15.163
10026457,K07275.01,,0,0,0,1,0,0,9.93442075,132.874989,1.117,7.8219,5.60E+04,34.03,679,50.35,529,1,q1_q17_dr25_tce,5382,4.654,0.669,297.25931,46.989681,15.39
10031409,K07276.01,,0,0,0,1,0,0,2.071939672,132.8368962,0.806,4.45367,1.99E+05,75.64,1696,1953.33,2409.8,1,q1_q17_dr25_tce,6140,4.247,1.254,298.68484,46.94997,13.553
10031526,K07277.01,,0,0,0,0,1,1,8.5893644,132.0467,0.791,6.975,1.79E+02,1.21,792,93.09,9.8,1,q1_q17_dr25_tce,5602,4.571,0.817,298.72095,46.933891,15.687
10031808,K07278.01,,0,0,0,1,0,0,8.589644815,132.0206787,0.686,9.49469,2.70E+05,140.07,1412,940.15,5324.6,1,q1_q17_dr25_tce,6331,3.813,2.194,298.79758,46.930244,9.557
10063044,K07280.01,,0,0,0,1,0,0,1.009671584,131.5869372,0.864,4.37759,1.55E+05,125.31,3287,27692.04,1440.7,1,q1_q17_dr25_tce,7652,3.974,2.242,286.29077,47.076221,13.918
11134079,K07410.01,,0,0.451,0,1,0,0,1.260575815,132.0569049,0.58,2.36064,1.54E+05,29.91,1410,935.7,781.2,1,q1_q17_dr25_tce,5388,4.576,0.715,290.01401,48.701832,14.864
11137061,K07411.01,,0,0.67,0,0,1,0,1.88912273,132.953,0.477,4.219,6.02E+01,0.59,1248,573.44,15.5,1,q1_q17_dr25_tce,5413,4.578,0.754,291.61365,48.749451,14.606
11144439,K07412.01,,0,0,0,0,1,0,0.609125246,132.08281,0.242,0.655,1.39E+02,0.96,1896,3049.07,10.9,1,q1_q17_dr25_tce,5595,4.581,0.796,295.0618,48.798168,15.64
11147276,K07413.01,,0,0,0,1,0,0,1.566528935,132.537255,1.033,3.2593,9.25E+04,49.66,1551,1371.7,485,1,q1_q17_dr25_tce,5883,4.471,0.905,296.14212,48.702141,13.984
11154043,K07414.01,,0,0,1,0,0,0,4.52977632,136.1237,0.968,26.752,1.58E+03,12.22,2264,6213.27,55.2,1,q1_q17_dr25_tce,8912,4.05,2.299,298.64676,48.784649,11.991
9597729,K04417.02,,0,0.131,0,0,1,0,0.87630504,131.95622,1.207,1.11,1.71E+02,22.24,1911,3156.02,25.2,1,q1_q17_dr25_tce,6032,4.508,0.929,295.54755,46.287682,14.84
3830820,K06360.01,,0,0,0,1,0,0,15.58279473,135.112903,0.759,3.76683,5.28E+04,14,397,5.86,439.3,1,q1_q17_dr25_tce,3849,4.703,0.546,284.62024,38.969501,15.368
3831523,K06361.01,,0,0.775,1,0,0,0,1.529283907,131.4176092,0.981,14.0075,5.48E+01,2.26,2550,9998.13,41.5,1,q1_q17_dr25_tce,6438,3.829,2.266,284.89017,38.991505,11.268
3834364,K06362.01,,0,0,0,1,0,0,2.908454772,132.315694,1.113,2.6005,6.43E+04,40.85,1153,416.75,252.8,1,q1_q17_dr25_tce,5631,4.518,0.764,286.0722,38.972229,14.661
3836413,K06363.01,,0,0,0,1,1,1,1.540396094,131.996172,1.093,2.8044,5.51E+04,48.81,1576,1455.18,340.4,1,q1_q17_dr25_tce,5780,4.438,1,286.94046,38.923927,13.76
3836439,K06364.01,,0,0,0,1,0,1,1.540395674,131.9963513,1.072,2.80168,7.06E+04,117.33,2850,15595.35,997.9,1,q1_q17_dr25_tce,7394,3.897,2.283,286.94843,38.928219,7.57
